
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787703050706 ;BA ;FEIRA DE SANTANA ;SANTO ANTONIO DOS PRAZERES ;RUA ESTIVA, N. 151, 44B, ;119.673,87;198.000,00;39.56;Casa, 54.72 de área total, 51.31 de área privativa, 102.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703050706
 8787704220702 ;BA ;FEIRA DE SANTANA ;AVIARIO ;RUA CACHOEIRA DO NORTE, N. SN, CS 81 ;118.465,05;196.000,00;39.56;Casa, 45.08 de área total, 45.08 de área privativa, 154.82 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704220702
 8787705677137 ;BA ;FEIRA DE SANTANA ;MANGABEIRA ;AVENIDA GRACINDO DE FREITAS MEDEIROS, N. 249, CS 164 ;115.442,98;191.000,00;39.56;Casa, 0.00 de área total, 45.67 de área privativa, 116.25 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705677137
 8787705875605 ;BA ;FEIRA DE SANTANA ;REGISTRO ;AVENIDA ANTONIO RIBEIRO MARQUES, N. 601, CS 155, QD F ;135.388,62;224.000,00;39.56;Casa, 60.78 de área total, 60.78 de área privativa, 144.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705875605
 8787709309841 ;BA ;FEIRA DE SANTANA ;MANGABEIRA ;AVENIDA GRACINDO DE FREITAS MEDEIROS, N. 138, 2ª ETAPA ;136.597,45;226.000,00;39.56;Casa, 119.22 de área total, 40.50 de área privativa, 148.19 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709309841
 8787710679380 ;BA ;FEIRA DE SANTANA ;AVIARIO ;RUA DO SALVADOR, N. 1797, CS 144, SÍTIO SANTO ANTONIO, RUA E ;114.838,57;190.000,00;39.56;Casa, 0.00 de área total, 40.50 de área privativa, 127.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710679380
 8787711249710 ;BA ;FEIRA DE SANTANA ;AVIARIO ;RUA DO SALVADOR, N. 1797, CASA 203 ;114.838,57;190.000,00;39.56;Casa, 40.50 de área total, 40.50 de área privativa, 127.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711249710
 8787711378367 ;BA ;FEIRA DE SANTANA ;NOVA ESPERANCA ;AVENIDA MARIO VENTURA, N. 67, QD 10, RUA 3 ;132.193,50;218.713,68;39.56;Casa, 44.00 de área total, 44.00 de área privativa, 131.85 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711378367
 8787711943242 ;BA ;FEIRA DE SANTANA ;REGISTRO ;RUA B, N. 28, ETAPA 1 COMPLEXO JD BRASIL ;130.371,99;215.700,00;39.56;Casa, 40.50 de área total, 40.50 de área privativa, 127.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711943242
 8787713490466 ;BA ;FEIRA DE SANTANA ;GABRIELA ;RUA HERACLITO DIAS DE CARVALHO, N. 4030, CS 149 ;129.948,90;215.000,00;39.56;Casa, 0.00 de área total, 51.34 de área privativa, 144.47 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713490466
 8787705478266 ;BA ;FEIRA DE SANTANA ;REGISTRO ;AVENIDA ANTONIO RIBEIRO MARQUES, N. 601, CS 78 QD J  3º ETAPA ;191.473,78;312.710,06;38.77;Casa, 59.45 de área total, 59.45 de área privativa, 145.56 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705478266
 1787700079586 ;BA ;FEIRA DE SANTANA ;SANTO ANTONIO DOS PRAZERES ;AVENIDA ARTEMIA PIRES FREITAS, N. 8187, Apto 103, BL 43 ;96.346,29;156.000,00;38.24;Apartamento, 50.52 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700079586
 8444407509438 ;BA ;FEIRA DE SANTANA ;CONCEICAO ;RUA GAMELEIRA (ANTIGA RUA 14), N. 856, LT 09, QD M ;109.315,98;177.000,00;38.24;Casa, 60.27 de área total, 60.27 de área privativa, 125.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407509438
 8444407855891 ;BA ;FEIRA DE SANTANA ;MANGABEIRA ;RUA VICENCIA, N. 186, LT 18 QD G ;111.168,79;180.000,00;38.24;Casa, 88.79 de área total, 85.29 de área privativa, 150.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407855891
 8444412684242 ;BA ;FEIRA DE SANTANA ;MANGABEIRA ;RUA CAMAMU, N. 37, ;98.816,70;160.000,00;38.24;Casa, 65.00 de área total, 65.00 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412684242
 8444421498758 ;BA ;FEIRA DE SANTANA ;CONCEICAO ;RUA CARMO DE MINAS, N. 114, LT 23 QD Z ;111.786,40;181.000,00;38.24;Casa, 69.25 de área total, 69.25 de área privativa, 137.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421498758
 1444410202528 ;BA ;FEIRA DE SANTANA ;PARQUE PANORAMA ;RUA SAO JOSE, N. 102, LT 14 QD A ;144.767,36;230.000,00;37.06;Casa, 166.11 de área total, 166.11 de área privativa, 250.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444410202528
 1787701472273 ;BA ;FEIRA DE SANTANA ;NOVA ESPERANCA ;AVENIDA MARIO VENTURA (RUA 04), N. 96, VIA DE ACESSO AREA 02C ;120.849,27;192.000,00;37.06;Casa, 44.05 de área total, 44.05 de área privativa, 131.85 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701472273
 8444411353650 ;BA ;FEIRA DE SANTANA ;CONCEICAO ;RUA CARRALHO (ANTIGA RUA 08), N. 56, QD T, LT 08 ;119.590,43;190.000,00;37.06;Casa, 69.76 de área total, 69.76 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411353650
 8444415435634 ;BA ;FEIRA DE SANTANA ;CAMPO LIMPO ;RUA PROFESSORA BERTHOLINA CARNEIRO, N. 495, ;117.702,16;187.000,00;37.06;Casa, 102.30 de área total, 102.30 de área privativa, 270.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415435634
 1410900000706 ;BA ;FEIRA DE SANTANA ;MUCHILA ;RUA DOUTOR MACARIO CERQUEIRA, N. 879, Apto 901, ;154.867,37;243.000,00;36.27;Apartamento, 0.00 de área total, 68.28 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1410900000706
 1444404649591 ;BA ;FEIRA DE SANTANA ;SANTA MONICA ; RUA PALMEIRA DE GOIAS, N. SN, CS 57 ;216.686,86;340.000,00;36.27;Casa, 102.69 de área total, 102.69 de área privativa, 160.93 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404649591
 1444404831080 ;BA ;FEIRA DE SANTANA ;CIDADE NOVA ;AVENIDA JOAQUIM OSORIO DUQUE ESTRADA, N. 147 ;229.433,15;360.000,00;36.27;Casa, 0.00 de área total, 140.36 de área privativa, 135.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404831080
 1444407749279 ;BA ;FEIRA DE SANTANA ;TOMBA ;RUA TORRE DE PEDRA, N. 40, LT 05 QD E ;162.515,15;255.000,00;36.27;Casa, 141.40 de área total, 141.40 de área privativa, 275.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407749279
 1444408033889 ;BA ;FEIRA DE SANTANA ;MANGABEIRA ;CASEMIRO DE ABREU, N. 636, LOTE 55, QUADRA C ;207.764,46;326.000,00;36.27;Terreno, 0.00 de área total, 0.00 de área privativa, 280.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408033889
 1444410822925 ;BA ;FEIRA DE SANTANA ;PARQUE SABIA ;RUA BIRIGIATIVA, N. 481, LT 19 QD K ;254.288,41;399.000,00;36.27;Casa, 172.00 de área total, 172.00 de área privativa, 259.20 de área do terreno,  3 qto(s), varanda, a.serv, WC, 2 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444410822925
 1444413974840 ;BA ;FEIRA DE SANTANA ;AVIARIO ; RUA TRES IRMAOS, N. 240, CS 01 QD O ;234.531,66;368.000,00;36.27;Casa, 241.59 de área total, 241.59 de área privativa, 152.99 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413974840
 1555534652527 ;BA ;FEIRA DE SANTANA ;SANTA MONICA ;RUA PASSO VERMELHO, N. 333, 81,QD E ;186.733,09;293.000,00;36.27;Casa, 69.62 de área total, 69.62 de área privativa, 74.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555534652527
 1444415444570 ;BA ;FEIRA DE SANTANA ;PONTO CENTRAL ;R BERNARDINO DE OLIVEIRA BASTOS, N. 140, Apto 102, VG 30 ;215.690,77;336.000,00;35.81;Apartamento, 0.00 de área total, 92.34 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415444570
 8787713312967 ;BA ;FEIRA DE SANTANA ;REGISTRO ;AVENIDA AZALEIAS, N. 2440, N 123  QD E ;120.799,92;154.000,00;21.56;Casa, 44.70 de área total, 42.95 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713312967
 8555533136400 ;BA ;FEIRA DE SANTANA ;CALUMBI ;RUA ITORORO, N. S/N, Apto 301, QD E BL 01 ;118.179,59;122.000,00;3.14;Apartamento, 42.91 de área total, 42.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533136400
 10278237 ;BA ;FEIRA DE SANTANA ;PARQUE IPE ;RUA ANTONIO CARLOS MAGALHAES, N. 431-A ;480.000,00;480.000,00;0.00;Loja, 0.00 de área total, 122.24 de área privativa, 240.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10278237
 1410900001460 ;BA ;FEIRA DE SANTANA ;MORADA DO BOSQUE ;RUA GENERAL OSORIO DUQUE ESTRADA, N. 200, LT 23 QD F ;322.000,00;322.000,00;0.00;Casa, 171.92 de área total, 171.92 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1410900001460
 1444401837710 ;BA ;FEIRA DE SANTANA ;SIM ;RUA CORREDOR DOS ARACAS, N. SN, CS 23 ;258.000,00;258.000,00;0.00;Casa, 0.00 de área total, 70.00 de área privativa, 198.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444401837710
 1444408133239 ;BA ;FEIRA DE SANTANA ;PAPAGAIO ;RUA DOUTOR VICENTE DOS REIS, N. SN, CS 017 ;194.000,00;194.000,00;0.00;Casa, 47.64 de área total, 47.64 de área privativa, 128.76 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408133239
 1444417447704 ;BA ;FEIRA DE SANTANA ;MUCHILA ;RUA ZABELÊ, N. 30, CS 09 ;310.000,00;310.000,00;0.00;Casa, 128.00 de área total, 128.00 de área privativa, 156.19 de área do terreno,  3 qto(s), WC, 2 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417447704
 1555529668500 ;BA ;FEIRA DE SANTANA ;PAPAGAIO ;RUA RUBENS FRANCISCO DIAS, N. SN, CS 145 QD J - RUA INTERNA G ;195.000,00;195.000,00;0.00;Casa, 45.80 de área total, 45.80 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555529668500
 1787700028477 ;BA ;FEIRA DE SANTANA ;PAPAGAIO ; A. DE ACESSO PROJETADA, N. SN, 20 ;158.000,00;158.000,00;0.00;Casa, 55.15 de área total, 55.15 de área privativa, 91.54 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700028477
 8444402863691 ;BA ;FEIRA DE SANTANA ;CONCEICAO ;RUA CHAGUAZES, N. 511, CS 511 ;132.000,00;132.000,00;0.00;Casa, 56.16 de área total, 56.16 de área privativa, 95.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402863691
 8444403634939 ;BA ;FEIRA DE SANTANA ;MUCHILA ;CAMINHO EV, N. 6, QD V CJ HAB JOAO DURVAL CARNEIRO-FEIRA ;223.000,00;223.000,00;0.00;Casa, 127.40 de área total, 127.40 de área privativa, 200.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403634939
 8444416982027 ;BA ;FEIRA DE SANTANA ;SANTO ANTONIO DOS PRAZERES ;RUA CATOLE DA ROCHA, N. 64, PARTE LT 08 QD C-2 ;190.000,00;190.000,00;0.00;Casa, 58.73 de área total, 58.73 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416982027
 8555510845129 ;BA ;FEIRA DE SANTANA ;SIM ;RUA ARTEMIA PIRES DE FREITAS, N. SN, CS 292 RUA G ;260.000,00;260.000,00;0.00;Casa, 42.39 de área total, 42.39 de área privativa, 135.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510845129
 8555522433904 ;BA ;FEIRA DE SANTANA ;PAPAGAIO ;AVENIDA QUINTA DO SOL, N. SN, CS 179 ;305.000,00;305.000,00;0.00;Casa, 128.76 de área total, 47.64 de área privativa, 128.76 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555522433904
 8555531690450 ;BA ;FEIRA DE SANTANA ;REGISTRO ;AVENIDA AZALEIA (ANTIGA ESTRADA VICINAL), N. 2010, CS 270 QD E MODELO M40B-2D 3°ETAPA ;154.000,00;154.000,00;0.00;Casa, 44.35 de área total, 43.58 de área privativa, 134.09 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555531690450
 8555533507424 ;BA ;FEIRA DE SANTANA ;FEIRA X ;RUA ARGENTINA, N. SN, Apto 103, BL 10 PAV 01 ANDAR ETAPA 01 ;130.000,00;130.000,00;0.00;Apartamento, 0.00 de área total, 43.65 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533507424
 8555534961200 ;BA ;FEIRA DE SANTANA ;PAPAGAIO ;RUA RUBENS FRANCISCO DIAS (ANTIGA ESTRADO PAPAGAIO, QD A, VILLAGE 08 ;150.000,00;150.000,00;0.00;Casa, 0.00 de área total, 44.54 de área privativa, 92.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534961200
 8555535356407 ;BA ;FEIRA DE SANTANA ;SIM ;AVENIDA CESAR ROMERO, N. SN, 111 ;293.000,00;293.000,00;0.00;Casa, 66.00 de área total, 66.00 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535356407
 8555536202594 ;BA ;FEIRA DE SANTANA ;PAPAGAIO ; AVENIDA DE ACESSO PROJETADA, N. SN, CS 95 DUPLEX BL 25 ;188.000,00;188.000,00;0.00;Casa, 65.07 de área total, 55.15 de área privativa, 157.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536202594
 8787702522337 ;BA ;FEIRA DE SANTANA ;REGISTRO ;AVENIDA ANTONIO RIBEIRO MARQUES, N. 300, CS 391 QD N RUA E ;179.000,00;179.000,00;0.00;Casa, 45.97 de área total, 45.97 de área privativa, 127.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702522337
 8787706141885 ;BA ;FEIRA DE SANTANA ;PAPAGAIO ;RUA EUNAPOLIS, N. SN, Apto 402, BL 09 VAGA 111 ;136.000,00;136.000,00;0.00;Apartamento, 51.92 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706141885
 8787710397406 ;BA ;FEIRA DE SANTANA ;MANGABEIRA ;RUA 7, N. 136, LT 136 QD D ;124.000,00;124.000,00;0.00;Casa, 46.45 de área total, 46.45 de área privativa, 102.30 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710397406
 8787716119017 ;BA ;FEIRA DE SANTANA ;NOVA ESPERANCA ;AVENIDA MARIO VENTURA, N. 700, Apto 203, BL 04 ;170.000,00;170.000,00;0.00;Apartamento, 40.83 de área total, 40.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716119017
 8444411179986 ;BA ;FEIRA DE SANTANA ;GABRIELA ;AVENIDA ROSALVA TEIXEIRA MASCARENHAS, N. 58, QD C, LT 09 E 10 (ANTIGA AV. AA) ;127.621,26;127.000,00;0.00;Casa, 0.00 de área total, 65.00 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411179986
 8555537167563 ;BA ;FEIRA DE SANTANA ;PAPAGAIO ;RUA PINDOBACU, N. SN, CS 29 RUA K QD Q ;109.018,60;107.556,40;0.00;Casa, 41.56 de área total, 41.56 de área privativa, 131.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537167563
 8555527833056 ;BA ;FEIRA DE SANTANA ;CAMPO LIMPO ;SITIO NOVO, N. SN, CS 10 ;99.607,17;98.000,00;0.00;Casa, 46.68 de área total, 46.68 de área privativa, 100.69 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527833056
 8444427615551 ;BA ;FEIRA DE SANTANA ;NOVA ESPERANCA ;AVENIDA MARIO VENTURA, N. 1000, LT 22 QD 18 ;210.952,24;207.000,00;0.00;Casa, 43.47 de área total, 43.47 de área privativa, 160.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427615551
 8555533554520 ;BA ;FEIRA DE SANTANA ;CALUMBI ; RUA ITORORO, N. SN, Apto 101, BL 04 ;108.771,34;105.000,00;0.00;Apartamento, 42.91 de área total, 42.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533554520
 8787702156250 ;BA ;FEIRA DE SANTANA ;SANTO ANTONIO DOS PRAZERES ;RUA ARTEMIA PIRES DE FREITAS, N. 8187, Apto 403, BL 39 ;153.687,75;145.500,00;0.00;Apartamento, 49.38 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702156250
 8787713168203 ;BA ;FEIRA DE SANTANA ;AVIARIO ;RUA DO SALVADOR, N. SN, CS 175 ;144.764,33;133.000,00;0.00;Casa, 40.19 de área total, 40.19 de área privativa, 127.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713168203
 8787713285730 ;BA ;FEIRA DE SANTANA ;MANGABEIRA ;RUA COUTINHO, N. 85, Apto 401, BL 03A ;144.704,09;129.500,00;0.00;Apartamento, 0.00 de área total, 36.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713285730
 8787701997951 ;BA ;FEIRA DE SANTANA ;PEDRA FERRADA ;AVENIDA ASA BRANCA, N. 188, LOTE 09 QD D ;104.507,96;93.500,00;0.00;Casa, 38.92 de área total, 38.92 de área privativa, 126.14 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701997951
 8787703537265 ;BA ;FEIRA DE SANTANA ;REGISTRO ;AVENIDA JORGE BASTOS LEAL, N. 701, Apto 303, TORRE 02 TIPO 2B EDIFICIO LILLE ;170.000,00;150.000,00;0.00;Apartamento, 54.21 de área total, 45.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703537265
