
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444423363540 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;RUA 38, N. SN, Apto 102, BL F QD 85 SETOR 11 CONJUNTO A ;39.203,99;129.000,00;69.61;Apartamento, 0.00 de área total, 58.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423363540
 8444423673158 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA II ;QUADRA 35, N. SN, Apto 103, LT 12 QD 35 RUA ALOLANDIA ;41.331,34;136.000,00;69.61;Apartamento, 0.00 de área total, 60.04 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423673158
 8444425802028 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;RUA 38, N. SN, Apto 101, BL G LT 11 QD 85 CJ A ;40.298,06;132.600,00;69.61;Apartamento, 0.00 de área total, 58.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425802028
 8444426230915 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 93, N. SN, Apto 104, RUA RIO VERDE LT 23B CJ B ;41.635,25;137.000,00;69.61;Apartamento, 0.00 de área total, 55.48 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426230915
 8444427367116 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;QUADRA 10, N. SN, Apto 101, LT 18 ;41.939,16;138.000,00;69.61;Apartamento, 0.00 de área total, 59.41 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427367116
 8555509120000 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;QUADRA 103, N. SN, LT 27 RUA 32 ;40.115,71;132.000,00;69.61;Casa, 0.00 de área total, 59.81 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555509120000
 8555513146000 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DAS LARANJEIRAS I ;RUA B, N. SN, LT 24 QD 05 ;39.507,90;130.000,00;69.61;Casa, 0.00 de área total, 70.26 de área privativa, 300.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513146000
 8787705263995 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;RUA 17, N. SN, Apto 201, BL A QD 49 LOTE 1738 ;41.027,43;135.000,00;69.61;Apartamento, 0.00 de área total, 47.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705263995
 8444414836902 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;QUADRA 28, N. SN, Apto 202, LT 02 RUA MACAUBA ;44.867,46;146.000,00;69.27;Apartamento, 0.00 de área total, 74.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414836902
 8444415568170 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM V ;QUADRA 20, N. SN, Apto 201, LT 22 AV GOIAS VG 04 ;46.711,33;152.000,00;69.27;Apartamento, 0.00 de área total, 67.18 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415568170
 8444419844369 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM BRASILIA II ;R RIO NEGRO, N. SN, Apto 201, BL A ;47.633,26;155.000,00;69.27;Apartamento, 0.00 de área total, 56.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419844369
 8444423179560 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;RUA 38, N. SN, Apto 101, LT 11 QD 85 CONJUNTO A SETOR 11 ;44.560,15;145.000,00;69.27;Apartamento, 0.00 de área total, 58.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423179560
 8444423340434 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM V ;QUADRA 29, N. SN, Apto 102, LT 8 QD 29 RUA 9 ;44.867,46;146.000,00;69.27;Apartamento, 0.00 de área total, 58.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423340434
 8444426499183 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DOS PINHEIROS ;QUADRA 15, N. SN, Apto 304, AV MINAS GERAIS LT 20 ;44.560,15;145.000,00;69.27;Apartamento, 0.00 de área total, 52.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426499183
 8444427642273 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 12 ;QUADRA 73, N. SN, RUA 35 LT 09A5 CJ B ;46.096,71;150.000,00;69.27;Casa, 0.00 de área total, 69.70 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427642273
 8555537815956 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 09 ;RUA RIO VERDE, N. SN, Apto 302, LT 15 QD 92 CJ B ST 09 ;45.789,39;149.000,00;69.27;Apartamento, 0.00 de área total, 51.48 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537815956
 8444415657637 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;QUADRA 8, N. SN, Apto 102, LT 30 AV JK ;51.976,03;167.000,00;68.88;Apartamento, 0.00 de área total, 65.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415657637
 8444423504240 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 06 ;QUADRA 5, N. SN, Apto 102, LT 28 CJ A AVENIDA PERIMETRAL 02 ;50.731,10;163.000,00;68.88;Apartamento, 0.00 de área total, 54.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423504240
 8444425827560 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;QUADRA 85, N. SN, Apto 201, BL G LT 11 CJ A ST 11 ;49.797,40;160.000,00;68.88;Apartamento, 0.00 de área total, 58.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425827560
 8444426152582 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;R Q 85, N. SN, Apto 202, BL K LT 11 Q85 ;49.797,40;160.000,00;68.88;Apartamento, 0.00 de área total, 58.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426152582
 8444426793723 ;GO ;AGUAS LINDAS DE GOIAS ;CIDADE JARDIM ;QUADRA 96, N. SN, Apto 302, 2º PAV LOTE 13RUA 04 ;50.108,64;161.000,00;68.88;Apartamento, 0.00 de área total, 54.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426793723
