
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787708808038 ;SC ;BLUMENAU ;ITOUPAVA CENTRAL ;RUA RUDOLFO WALTER, N. 1445, Apto 202, BL 01 SUBCOND BRUNNEN VG 06 ;221.000,00;221.000,00;0.00;Apartamento, 58.83 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708808038
 8787710764611 ;SC ;BLUMENAU ;ITOUPAVA CENTRAL ;RUA RUDOLFO WALTER, N. 1449, Apto 303, 3ºPAV BL 25 VG 306 ;200.000,00;200.000,00;0.00;Apartamento, 48.34 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710764611
 8787711902210 ;SC ;BLUMENAU ;ITOUPAVA CENTRAL ;RUA RUDOLFO WALTER, N. 1449, Apto 102, BL 19 TÉRREO VG 313 ;205.000,00;205.000,00;0.00;Apartamento, 48.35 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711902210
 1444401020773 ;SC ;BLUMENAU ;RIBEIRAO FRESCO ;RUA MOACYR NIEGER SEGURADO, N. 111, Apto 303, ;460.000,00;380.000,00;0.00;Apartamento, 0.00 de área total, 108.60 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444401020773
 8787708312431 ;SC ;BLUMENAU ;ITOUPAVA CENTRAL ;RUA RUDOLFO WALTER, N. 1445, Apto 203, BL 04 VAGA 27 ;226.000,00;178.000,00;0.00;Apartamento, 47.79 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708312431
 10219365 ;SC ;BRACO DO NORTE ;PINHEIRAL ;TERRENO RURAL PINHEIRAL, N. 00, IMÓVEL RURAL ;514.312,64;807.000,00;36.27;Imóvel rural, 0.00 de área total, 0.00 de área privativa, 61551.50 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10219365
 1444414522799 ;SC ;BRUSQUE ;LIMEIRA BAIXA ;RUA ARCO IRIS, N. 20, CS 01 ;209.039,09;328.000,00;36.27;Casa, 0.00 de área total, 56.91 de área privativa, 140.82 de área do terreno, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414522799
 1444415928870 ;SC ;BRUSQUE ;VOLTA GRANDE ;RUA HORIZONTE, N. 43, LT 06 QD C ;194.380,86;305.000,00;36.27;Casa, 153.70 de área total, 153.70 de área privativa, 260.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415928870
 8444424236495 ;SC ;BRUSQUE ;DOM JOAQUIM ;RUA BEIRA RIO, N. 530, Apto 302, BL D 3ºPAV ;188.334,83;210.000,00;10.32;Apartamento, 61.56 de área total, 54.88 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424236495
 1444415815684 ;SC ;BRUSQUE ;CENTRO I ;PRACA BARAO DE SCHNEEBURG, N. 39, Apto 102, ;801.000,00;801.000,00;0.00;Apartamento, 156.86 de área total, 150.00 de área privativa, 0.00 de área do terreno, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415815684
 8444421936844 ;SC ;BRUSQUE ;LIMEIRA BAIXA ;RUA MARIA JOSEFA LOPES SUAVE, N. 105, CS 01 ;310.000,00;275.000,00;0.00;Casa, 64.83 de área total, 61.46 de área privativa, 120.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421936844
