
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444422822534 ;RJ ;AREAL ;AREAL ; RUA JOSE GONZAGA DA SILVA, N. SN, AREA 1B ;360.000,00;340.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 2751.20 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422822534
 10278714 ;RJ ;ARMACAO DOS BUZIOS ;BAIA FORMOSA ;ESTRADA DA RASA, N. S/N, LT 05-A ;3.813.108,09;3.813.108,09;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 8658.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10278714
 1444422238174 ;RJ ;ARRAIAL DO CABO ;FIGUEIRA ; ESTRADA DA FIGUEIRA, N. SN, UNIDADE 418 ;101.904,73;165.000,00;38.24;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422238174
 8150470007989 ;RJ ;BARRA DO PIRAI ;DORANDIA ;RUA IGNACIO GABRIEL DINIZ JUNQUEIRA, N. 331, ANTIGA RUA BARAO DE GUAPY ;159.196,05;287.000,00;44.54;Casa, 0.00 de área total, 163.00 de área privativa, 378.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8150470007989
 1444407719264 ;RJ ;BARRA DO PIRAI ;CENTRO ;AVENIDA RAMIRO JAIME DA FONSECA, N. 42, Apto 301, ;528.970,87;830.000,00;36.27;Apartamento, 327.42 de área total, 318.80 de área privativa, 0.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407719264
 1444419334249 ;RJ ;BARRA DO PIRAI ;CALIFORNIA DA BARRA ;RUA EMILSON ALVES DE OLIVEIRA, N. 30, LT 03 QD C LOT VALE DOS IPES ;286.791,44;450.000,00;36.27;Casa, 130.55 de área total, 130.55 de área privativa, 177.53 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419334249
 1444420183364 ;RJ ;BARRA DO PIRAI ;IPIABAS ;ESTRADA ELZA DE FREITAS TINOCO, N. 940, LT 03 QD 04 ;566.000,00;493.000,00;0.00;Casa, 0.00 de área total, 142.06 de área privativa, 360.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420183364
 8444430739053 ;RJ ;BARRA MANSA ;SIDERLANDIA ;RUA GABRIEL GONCALVES DE BRITO, N. 249, Apto 03, BL 04 ;93.600,32;162.000,00;42.23;Apartamento, 65.90 de área total, 56.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430739053
 8555519238322 ;RJ ;BARRA MANSA ;LOTEAMENTO SAO VICENTE ;RUA SAO SEBASTIAO, N. 161, CASA 01 ;135.656,45;233.000,00;41.78;Casa, 0.00 de área total, 84.64 de área privativa, 88.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519238322
 8787704191125 ;RJ ;BARRA MANSA ;COLONIA SANTO ANTONIO ;RUA H, N. 85, Apto 103, BL 14 ;192.000,00;192.000,00;0.00;Apartamento, 53.00 de área total, 48.75 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704191125
