
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444408612780 ;MA ;IMPERATRIZ ;JARDIM SUMARE ; RUA PROJETADA I, N. 06, QD 13-A LT 06 ;75.884,78;131.000,00;42.08;Casa, 59.50 de área total, 59.50 de área privativa, 156.41 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408612780
 8444424744741 ;MA ;IMPERATRIZ ;RESIDENCIAL IMPERIO ROMANO ;RUA IMPERADOR OTAVIANO, N. SN, QD 13 LT 22 ;30.788,26;53.000,00;41.91;Terreno, 0.00 de área total, 0.00 de área privativa, 273.58 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424744741
 1444415944913 ;MA ;IMPERATRIZ ;CENTRO ;RUA ANTONIO MIRANDA, N. 1108, SALA 02 ;104.992,75;170.000,00;38.24;Casa, 68.18 de área total, 68.18 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415944913
 1787700716527 ;MA ;IMPERATRIZ ;BOM JESUS ;AVENIDA BAYMA JUNIOR, N. SN, LOTE 015 QUADRA 05 ;119.590,43;190.000,00;37.06;Casa, 68.61 de área total, 48.59 de área privativa, 128.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700716527
 1444404363671 ;MA ;IMPERATRIZ ;VIVENDA DOS PASSAROS ;RUA DOS BICUDOS, N. 29, LT 29 QD 53 ;177.173,38;278.000,00;36.27;Casa, 107.82 de área total, 64.05 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404363671
 1787701352375 ;MA ;IMPERATRIZ ;OURO VERDE ; AV. NEWTON BELO, N. S/N, N 100 QD 02 LT 776 ;354.234,59;332.000,00;0.00;Casa, 148.01 de área total, 75.33 de área privativa, 270.34 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701352375
 8444411504488 ;MA ;IMPERATRIZ ;LOT VILA VERDE ; RUA BENJAMIN CONSTANTE, N. SN, LT 04 QD 04 ;130.000,00;60.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 153.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411504488
 1555518267380 ;MA ;ITINGA DO MARANHAO ;CENTRO ; RUA NICANOR GONÇALVES, N. 15, QD 01 LT 210 ;173.763,74;287.000,00;39.46;Casa, 0.00 de área total, 183.57 de área privativa, 324.96 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555518267380
 8444409662420 ;MA ;MARACACUME ;MANGUEIRA ; NOVA MANGUEIRA, N. 208, ;140.000,00;140.000,00;0.00;Casa, 83.30 de área total, 83.30 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409662420
 8444414827547 ;MA ;MATOES ;RESIDENCIAL NOVA MAT ;RUA ELIAS DA INDEPENDENCIA SOARES, N. SN, QD A02 LT 26 ;33.663,14;103.000,00;67.32;Casa, 0.00 de área total, 69.29 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414827547
